,地址,区域,小区,租凭方式,租金,楼层,面积,户型,朝向,发布日期,具体日期,介绍,看房记录（最新成交日期）,看房记录（最新成交价格）,距离地铁站距离,入住,租期,看房,电梯,车位,用水,用电,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,经度,纬度,链接,信息采集时间
2414,浦东,川沙,绿都绣云里,整租,3000,高楼层/13层,92㎡,3室2厅1卫,朝南,6个月前,2019-01-19,"【交通出行】 距离地铁11号线迪士尼乐园站1.5公里，换乘2号线、1号线直达市区人民广场外滩商圈。
【周边配套】 小区南门左拐100米是世纪联华、农工商、六灶社区卫生服务、浦东银行、农业银行、生活方便。
小区1.7公里是迪士尼乐园，4.7公里奥特莱斯广场。
【小区介绍】 一梯两户小区急商铺，公寓，住宅为一体，南北通透，采光好，自带购物商场，健身会馆，旁边酒店和客栈，主题公园
",2019-07-27,2500元/月,,随时入住,3年以上,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.610583,31.205027,https://sh.lianjia.com/zufang/SH2172871970013069312.html,2019-07-31 20:29:25
2415,黄浦,新天地,永丰村,整租,13000,未知/4层,60㎡,2室2厅2卫,朝南 西 北,3个月前,2019-04-24,"【房源亮点】 楼上室内布局专人设计，匠心之作。品牌崭新家电，卫洗利马桶、西门子烘干一体洗衣机，大金空调。淋浴间配有暖风机，相比浴霸享受温暖的同时又不会损失肌肤。楼下是个带有院子的新装修工作室，楼上楼下分门而进，并且都有卫生间，楼下部分家电均可配置。
【装修描述】 房子格局方正，客厅西和北两个方向都有窗，窗外还安有百叶窗，拉上后屋内十分静谧，不仅隔音还保暖，可以用冬暖夏凉来形容。屋内的椅子都是小古董了，但仍然美观、结实耐用。柜子都是柚木的，油画是业主80年前买自俄罗斯的收藏品，挂在壁炉上别有韵味
【交通出行】 近南北高架桥，步行200M就可以到9/13号线新天地站，交通十分便利。
【周边配套】 复兴公园，太平湖公园两大开放式公园都在步行轻松抵达的范围内。医疗设施完善，瑞金医院,香山中医医院。不仅可以在新天地商圈购物、品尝美食、娱乐休闲还可以步行到淮海中路，住在这里，大上海的繁华 一切都触手可及。
",2015-01-07,5600元/月,380m,随时入住,3年以上,需提前预约,无,暂无数据,民水,民电,无,有,有,有,有,有,有,有,有,有,有,121.475539,31.219097,https://sh.lianjia.com/zufang/SH2242038458799628288.html,2019-07-31 20:29:26
2416,浦东,周浦,永恒公寓,整租,3500,高楼层/6层,67㎡,2室1厅1卫,朝南,13天前,2019-07-18,,2019-07-01,3100元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.571671,31.117452,https://sh.lianjia.com/zufang/SH2302137718119079936.html,2019-07-31 20:29:27
2417,长宁,中山公园,新时空国际商务广场,整租,5300,低楼层/30层,40㎡,1室0厅1卫,朝东,1个月前,2019-06-10,"【房源亮点】 精装一房，合理布局，朝向东南，采光良好，开发商统一装修，房屋功能区明确，中山公园座下，景观怡人，舒适居家.
【户型介绍】 户型为标准的一室户，不为平层，布局合理。朝向东南，采光优越，室内光线明亮，家具家电齐全。
【小区介绍】 1. 来自凯欣豪园的凝望,住房品质优越，
2. 又是吃货的选择！位临龙之梦购物公园和来福士购物广场之间，日用百货齐全，吃喝玩乐一体 。
3. 除此之外还有中山公园，夜晚放松，散心的好地点
",,,102m,随时入住,2年以内,需提前预约,有,暂无数据,商水,商电,无,有,有,有,有,有,有,无,无,有,无,121.416967,31.216845,https://sh.lianjia.com/zufang/SH2273007418289946624.html,2019-07-31 20:29:28
2418,徐汇,华泾,名人花苑,整租,5000,高楼层/6层,80㎡,2室1厅1卫,朝南 北,10天前,2019-07-21,,2019-04-09,3000元/月,,随时入住,暂无数据,只能周末看房,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.452151,31.114401,https://sh.lianjia.com/zufang/SH2305656754735947776.html,2019-07-31 20:29:30
2419,浦东,外高桥,紫竹雅苑,整租,3800,低楼层/11层,54㎡,2室1厅1卫,朝南,13天前,2019-07-18,,2018-12-05,500元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,有,有,有,有,有,有,有,有,有,有,121.563074,31.351073,https://sh.lianjia.com/zufang/SH2251996247369973760.html,2019-07-31 20:29:31
2420,静安,江宁路,胶州路524弄,整租,8000,中楼层/7层,79㎡,2室2厅1卫,朝南,13天前,2019-07-18,,2017-07-30,7000元/月,193m,随时入住,2年以内,需提前预约,无,暂无数据,民水,民电,无,有,有,有,有,有,有,有,无,有,有,121.441395,31.233107,https://sh.lianjia.com/zufang/SH2298495407040774144.html,2019-07-31 20:29:32
2421,黄浦,打浦桥,振颖苑,整租,13000,中楼层/8层,75㎡,1室1厅1卫,朝南,4个月前,2019-03-27,"【房源亮点】 房屋涉外装修，电梯洋房，一梯三户，中间楼层，品牌家具家电，欢迎入住。
【户型介绍】 朝南1+1户型，主卧加婴儿房，开放式厨房，下沉式卫生间，诚意出租。
【交通出行】 近9号线打浦桥地铁站，另有多条线路公交车经过，近田子坊日月光商圈，出行方便。
",2019-03-21,9800元/月,370m,随时入住,3年以内,需提前预约,有,暂无数据,民水,民电,无,有,有,有,有,有,有,无,有,有,有,121.471817,31.208812,https://sh.lianjia.com/zufang/SH2221614726822240256.html,2019-07-31 20:29:32
2422,黄浦,淮海中路,康绥公寓,整租,10000,高楼层/4层,70㎡,1室1厅1卫,朝南,11个月前,2018-08-07,,2019-03-11,7200元/月,234m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.469819,31.221592,https://sh.lianjia.com/zufang/SH2053278933448654848.html,2019-07-31 20:29:34
2423,静安,南京西路,静安紫苑,整租,7800,高楼层/27层,57㎡,1室1厅1卫,朝东南,1个月前,2019-06-10,"【房源亮点】 该房是精装小1房 高层采光好 品质小区开发商统一装修 距南京西路650米闹中取静
【交通出行】 地铁1号线，2号线，12号线，13号线，地铁线路多，出行方便，多条公交线路经过，交通便利
【周边配套】 此房所在位置距南京西路仅两条路之隔，周*边银行商场停车场便利店星巴克还有优质的餐厅配套齐全，满足您生活。小区北边是上海体育馆，歌剧院，酒吧，喜欢健身休闲娱乐的你不容错过
",2019-07-18,7400元/月,1012m,随时入住,2年以内,需提前预约,有,暂无数据,民水,民电,无,有,有,有,有,有,有,有,有,有,有,121.453281,31.234089,https://sh.lianjia.com/zufang/SH2275987845506138112.html,2019-07-31 20:29:35
2424,静安,静安寺,美丽园大酒店,整租,7500,高楼层/28层,20㎡,1室1厅1卫,朝南,4个月前,2019-03-04,"【房源亮点】 小区安保好，进门要登记，之前是用来自住的，精装修，房子保养得很好，房东诚意出租，希望租客素质高，爱惜自己的房屋
【户型介绍】 此房一室一厅一厨一卫，51.54平米，精装修，朝向朝南，南北通透，采光较好。
【交通出行】 近2号线11号线江苏路地铁站500米，100米处71路镇宁路地铁站，交通便利。
",,,659m,随时入住,3年以上,需提前预约,有,暂无数据,商水,商电,无,无,有,有,有,无,有,无,无,有,无,121.437820,31.218479,https://sh.lianjia.com/zufang/SH2204844779509129216.html,2019-07-31 20:29:36
2425,浦东,惠南,丽水雅苑北苑,整租,2200,中楼层/18层,70㎡,2室1厅1卫,朝南,13天前,2019-07-18,,2019-07-14,1800元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,暂无数据,暂无数据,暂无数据,无,无,无,无,无,无,无,无,无,无,121.755829,31.070962,https://sh.lianjia.com/zufang/SH2303611054464442368.html,2019-07-31 20:29:37
2426,青浦,盈浦,旭辉百合宫馆,整租,2600,低楼层/14层,142㎡,3室2厅2卫,朝南,18天前,2019-07-13,,2019-07-13,3300元/月,1003m,2019-08-31,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.000000,31.000000,https://sh.lianjia.com/zufang/SH2299154141945544704.html,2019-07-31 20:29:38
2427,嘉定,安亭,新虹桥时代公馆,整租,2000,高楼层/29层,58㎡,1室1厅1卫,朝南,1个月前,2019-06-06,,,,,随时入住,暂无数据,需提前预约,无,暂无数据,商水,商电,无,无,无,无,无,无,无,无,无,无,无,121.157438,31.288120,https://sh.lianjia.com/zufang/SH2273144737815347200.html,2019-07-31 20:29:40
2428,青浦,夏阳,城中东路311号,整租,3300,高楼层/7层,117㎡,3室2厅2卫,朝南,25天前,2019-07-06,,2016-11-21,2300元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.119398,31.146344,https://sh.lianjia.com/zufang/SH2294749313663762432.html,2019-07-31 20:29:41
2429,黄浦,南京东路,怡水豪庭,整租,13000,高楼层/29层,76㎡,1室1厅1卫,朝南,21天前,2019-07-10,"【房源亮点】 一房一厅，装修精致，窗外是苏州河景观，物业服务好，一楼大堂，梯控，入住人群企业高管，外籍人士等，安静惬意

【交通出行】 距离2号线10号线南京东路站969米， 8号线曲阜路地铁站355米 ，1号线新闸路站649米，交通便利
【周边配套】 公园：人民广场公园，静安雕塑公园 商场：南京东路步行街，新世界大丸百货，百货商厦，大悦城
",,,519m,随时入住,暂无数据,需提前预约,有,暂无数据,商水,商电,无,有,有,有,有,有,有,无,有,有,有,121.474669,31.240650,https://sh.lianjia.com/zufang/SH2297674632624611328.html,2019-07-31 20:29:41
2430,青浦,朱家角,翠苑(公寓),整租,3000,高楼层/5层,88㎡,3室1厅1卫,朝南,17天前,2019-07-14,,2019-06-07,2500元/月,,随时入住,暂无数据,需提前预约,有,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.306293,31.236115,https://sh.lianjia.com/zufang/SH2299770611159015424.html,2019-07-31 20:29:43
2431,静安,静安寺,世纪时空大厦,整租,9500,中楼层/50层,68㎡,1室1厅1卫,朝西南,4个月前,2019-03-30,"【装修描述】 房子是精装的，家具家电都是牌子的，保养得很好，居家舒适，单身优选。
【交通出行】 2号线7号线静安寺地铁口，21路、37路、40路等公交在此停靠，交通便利。
【出租原因】 房子已经空置，房东诚意出租，酒店式精装修，朝南大户型。。。。。
",,,288m,随时入住,1年以内,需提前预约,有,暂无数据,商水,商电,无,有,有,有,有,有,有,无,无,有,有,121.442728,31.222463,https://sh.lianjia.com/zufang/SH2223644179308232704.html,2019-07-31 20:29:43
2432,徐汇,衡山路,康平大楼,整租,7000,低楼层/20层,42㎡,1室1厅1卫,朝南,1个月前,2019-07-01,"【房源亮点】 精致装修暖感色调的氛围，居家温馨又舒适，房间朝东，房间内精心布置。
【户型介绍】 大小均匀，是朝东户型，一室有阳台，采光不错，房间总体较为透亮。
【装修描述】 暖色装修，干净整洁明亮，很有质感，内有装饰感不错。。。。。。
",2019-06-11,7000元/月,537m,随时入住,暂无数据,只能周末看房,有,暂无数据,民水,民电,有,无,无,无,无,无,无,无,无,无,无,121.443670,31.204083,https://sh.lianjia.com/zufang/SH2291195657631318016.html,2019-07-31 20:29:44
2433,奉贤,海湾,棕榈滩海景城,整租,1800,中楼层/14层,91㎡,2室1厅1卫,朝南,12天前,2019-07-19,,2019-07-15,1600元/月,,随时入住,暂无数据,需提前预约,有,暂无数据,民水,民电,有,无,无,无,无,无,无,无,无,无,无,121.541589,30.821305,https://sh.lianjia.com/zufang/SH2304198029139787776.html,2019-07-31 20:29:45
2434,浦东,惠南,华钜御庭(二期)(公寓),整租,3500,高楼层/18层,91㎡,2室2厅1卫,朝南,7天前,2019-07-24,,2019-07-28,3300元/月,,随时入住,暂无数据,一般下班后可看,有,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.774246,31.055908,https://sh.lianjia.com/zufang/SH2307916985226502144.html,2019-07-31 20:29:46
2435,黄浦,世博滨江,紫荆新苑,整租,10000,高楼层/6层,108㎡,3室1厅1卫,朝南,3个月前,2019-04-05,"【交通出行】 小区近13号线世博馆站，小区外多路公交经过，出行方便，换乘方便，距离鲁班站地铁站800米，距离农工商公交300米，交通便利
【周边配套】 配套齐全，小区门口南园公园，休息下班时可漫步其中，距离农工商超市300米，购物便捷，北侧有汇景广场，吃喝玩乐一站式解决，距离东南医院900米
【小区介绍】 小区环境安静清新，24小时物业安保，楼栋分布规律，楼间距大，一梯两户
",2019-07-06,9000元/月,609m,随时入住,3年以内,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.477828,31.192477,https://sh.lianjia.com/zufang/SH2228111508633042944.html,2019-07-31 20:29:47
2436,浦东,惠南,布鲁斯小镇(二期),整租,3500,高楼层/14层,102㎡,3室2厅1卫,朝南 北,16天前,2019-07-15,"【房源亮点】 精装修，房东诚心出租，采光通风无遮挡，家电齐，拎包入住，看房随时
【交通出行】 步行15分..钟即到地铁11号线惠南站，与外环线、沪南路、A2与A30相去不苑，可快捷出入于上海各中..心，交通方便快捷。

【周边配套】 小区门口就是公交站，交通方便快捷。近乐购、国美、布斯卡品牌折扣、电影院、步行街等。
",2019-07-27,2500元/月,,随时入住,暂无数据,需提前预约,有,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.765985,31.033594,https://sh.lianjia.com/zufang/SH2300561810505334784.html,2019-07-31 20:29:48
2437,静安,南京西路,静安紫苑,整租,8500,高楼层/27层,57㎡,1室1厅1卫,朝南,11个月前,2018-09-03,"【房源亮点】 业主新装修，装修风格简洁，居住舒适，刷卡入户，安全性高，客厅卧室朝南采光好。
【交通出行】 邻近南京西路地铁站，2. 12 .13号地铁线，多条公交线路，出行方便。还邻近多条高架线路。
【周边配套】 商圈配套齐全，便利店星巴克餐厅，雷允上药店，还有ATM机。邻近南京西路商圈，购物美食一应俱全.
",2019-07-18,7400元/月,1012m,随时入住,1年以内,需提前预约,有,暂无数据,民水,民电,无,有,有,有,有,有,有,无,有,有,无,121.453281,31.234089,https://sh.lianjia.com/zufang/SH2073000505827147776.html,2019-07-31 20:29:49
2438,徐汇,徐家汇,南丹小区,整租,5800,高楼层/6层,38㎡,1室1厅1卫,朝南,4个月前,2019-03-03,"【房源亮点】 温馨小居室 家电家具齐全 方位朝南 采光好 配套设施齐全 交通生活便利
【装修描述】 简洁装修一室房 家电家具齐全 生活便利 方位朝南 采光好 可拎包入住
【交通出行】 小区位于南丹路和宜山路交叉口，近宜山路3/4/9号线，出行上班方便，大型商场居多，购物方便。
",2019-07-28,3600元/月,486m,随时入住,2年以内,需提前预约,无,暂无数据,民水,民电,无,有,有,有,有,有,有,无,无,有,有,121.430309,31.191236,https://sh.lianjia.com/zufang/SH2204373518240718848.html,2019-07-31 20:29:50
2439,普陀,曹杨,花溪园,整租,4100,中楼层/7层,34㎡,1室0厅1卫,朝南,13天前,2019-07-18,,2019-03-30,3500元/月,507m,2019-08-09,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.409181,31.238526,https://sh.lianjia.com/zufang/SH2297110451231653888.html,2019-07-31 20:29:51
